Yi,Yj,khat,rhat
CON21-75-R1,SP0101254356-R2,2031.79855167942,0.56651815159749
CON21-75-R1,SP0112286091-R1,133.216721070728,0.469607404300049
CON21-75-R1,SP0112286091-R2,97536.1008117911,0.442996246522897
CON21-75-R1,SP0112286119-R1,9588.95286267244,0.506996924779674
CON21-75-R1,SP0112286119-R2,7202.38187888512,0.517420491508756
CON21-75-R1,SP0112286144-R1,3353.47763188846,0.490126597369711
CON21-75-R1,SP0112286144-R2,6841.11152444548,0.503363326788112
CON21-75-R1,SP0112286163-R1,14545.5442311899,0.38559528165714
CON21-75-R1,SP0112286163-R2,124627.89103201,0.380315621429996
CON21-75-R1,SP0112286166-R1,59412.9354617749,0.501642144984499
CON21-75-R1,SP0112286166-R2,69.8850041324476,0.452141354006017
CON21-75-R1,SP0112286175-R1,107036.934834268,0.532533511965466
CON21-75-R1,SP0112286175-R2,5601.00326814195,0.453155417023783
CON21-75-R1,SP0112286271-R1,4435.66607750447,0.417605634546049
CON21-75-R1,SP0112286283-R1,1701.73864797253,0.545204208761902
CON21-75-R1,SP0112286283-R2,2987.29390937334,0.536173398926564
CON21-75-R1,SP0112286288-R2,132888.831641153,0.517912358413741
CON21-75-R1,SP0112286309-R1,2893.17274977195,0.474080610295134
CON21-75-R1,SP0112286309-R2,5760.49606960959,0.493739198066375
CON21-75-R1,SP0112286325-R1,4708.37565471014,0.531447942697061
CON21-75-R1,SP0112286325-R2,105407.749371513,0.510153179399128
CON21-75-R1,SP0112286370-R1,1389.10221911418,0.48686342875709
CON21-75-R1,SP0112286370-R2,9586.5905491279,0.504940718403537
CON21-75-R1,SP0112286435-R1,1177.41887334771,0.566889204524614
CON21-75-R1,SP0112286435-R2,13510.6213995853,0.628053205887844
CON21-75-R1,SP0112286439-R1,287.560014212919,0.542383185579524
CON21-75-R1,SP0112286439-R2,3552.92367217077,0.490479139565545
CON21-75-R1,SP0112286453-R1,101045.11309723,0.539818434062068
CON21-75-R1,SP0112286453-R2,154065.384116576,0.490048547712942
CON21-75-R1,SP0112286484-R1,19574.174293778,0.517934033393953
CON21-75-R1,SP0112286484-R2,975.828170558619,0.530708369881685
CON21-75-R1,SP0112286487-R1,101522.707582724,0.483105839042557
CON21-75-R1,SP0112286487-R2,6086.04135495811,0.501841222700765
CON21-75-R1,1-GZ,81783.1862688386,0.550965469952032
CON21-75-R1,118-GZ,113438.787342672,0.543192391700791
CON21-75-R1,220-GZ-2,1939.2738172954,0.489449455731587
CON21-75-R1,32-GZ,96823.8207099398,0.435712926465454
CON21-75-R1,H-118,7373.19038298521,0.475926142170473
CON21-75-R1,H-122,3723.03213487694,0.57769605940755
CON21-75-R1,H-143,69.6595799262286,0.551227120566182
CON21-75-R1,H-156,980.726854688405,0.478783398682936
CON21-75-R1,H-159,134828.040723796,0.53612955681806
CON21-75-R1,H-163,3101.69085288663,0.445289759939935
CON21-75-R1,H-168,120045.459768535,0.494040206732082
CON21-75-R1,H-169,5075.01311195579,0.492319479427465
CON21-75-R1,H-171,36.2098696668545,0.364307431707857
CON21-75-R1,H-175,2801.11178236434,0.589850891515036
CON21-75-R1,H-2278,107798.181375967,0.527309348276857
CON21-75-R1,H-2280,8658.18658455167,0.551179885375366
CON21-75-R1,H-2286,8679.92659136927,0.51529809902745
CON21-75-R1,H-2287,5528.87720614135,0.561398342514666
CON21-75-R1,H-23,4250.68725514373,0.541990625908774
CON21-75-R1,H-85,11569.1610122617,0.516001942305053
CON21-75-R1,H-93,161014.325798478,0.449714970179706
CON21-76-R1,CON22-138-R1,49.1064324137221,0.999999997936196
CON21-76-R1,CON22-237-R1,49.1064324137221,0.999999997936196
CON21-76-R1,CON22-285-R1,49.1064324137221,0.999999997936196
CON21-76-R1,CON22-320-R1,49.1064324137221,0.999999997936196
CON21-76-R1,CON22-326-R1,49.1064324137221,0.999999997936196
CON21-76-R1,CON22-327-R1,49.1064324137221,0.999999997936196
CON21-76-R1,HRP0046-R1,2218.45269392737,0.630507238662236
CON21-76-R1,HRP0132-R1,7959.78121420527,0.581033092615584
CON21-76-R1,HRP0144-R1,518.862245022039,0.626108368444872
CON21-76-R1,HRP0148-R1,2614.70404512283,0.554802241114515
CON21-76-R1,HRP0166-R1,1002.43650047718,0.542355582796462
CON21-76-R1,HRP0174-R1,360.884381474976,0.561920131664998
CON21-76-R1,HRP0187-R1,118.36500878373,0.678613537610204
CON21-76-R1,SP0101254202-R1,14416.5447157541,0.598487448697639
CON21-76-R1,SP0101254202-R2,22208.6886623448,0.563410224364043
CON21-76-R1,SP0101254215-R1,5338.59874673601,0.515704008038149
CON21-76-R1,SP0101254215-R2,4289.23113042712,0.48981951408794
CON21-76-R1,SP0101254260-R1,1447.05957606515,0.529614932414905
CON21-76-R1,SP0101254260-R2,22302.2621592549,0.517661780250814
CON21-76-R1,SP0101254266-R1,94102.1207340891,0.542833192351952
CON21-76-R1,SP0101254266-R2,128.81591796875,0.5244140625
CON21-76-R1,SP0101254283-R1,1843.92338503939,0.545509795874553
CON21-76-R1,SP0101254283-R2,115348.876744317,0.558935948491849
CON21-76-R1,SP0101254289-R1,81366.2735733111,0.577166868708023
CON21-76-R1,SP0101254289-R2,128303.339337313,0.567374287146621
CON21-76-R1,SP0101254313-R1,131072.169020814,0.476524560407367
CON21-76-R1,SP0101254313-R2,2439.05877716661,0.479832913103124
CON21-76-R1,SP0101254334-R2,2115.94479216782,0.520760940879398
CON21-76-R1,SP0101254341-R1,736.876953817868,0.470032011318253
CON21-76-R1,SP0101254341-R2,5633.6082839916,0.515597232011412
CON21-76-R1,SP0101254347-R1,15735.9585775567,0.51242660364004
CON21-76-R1,SP0101254347-R2,145622.070252181,0.456106993903633
CON21-76-R1,SP0101254356-R2,85554.1568885422,0.636487319803136
CON21-76-R1,SP0112286091-R1,2836.54272925768,0.454797179134285
CON21-76-R1,SP0112286091-R2,2840.63743784408,0.455089318008552
CON21-76-R1,SP0112286119-R1,585.017787254878,0.435263533690204
CON21-76-R1,SP0112286119-R2,128945.030118109,0.425253368483905
CON21-76-R1,SP0112286144-R1,41939.8194844529,0.516380828034349
CON21-76-R1,SP0112286144-R2,104.21335565964,0.48085940393139
CON21-76-R1,SP0112286163-R1,166.627419217359,0.504042833816819
CON21-76-R1,SP0112286163-R2,16.9362953515912,0.43692009709207
CON21-76-R1,SP0112286166-R1,31723.8614698571,0.546607629446755
CON21-76-R1,SP0112286166-R2,8227.50938179646,0.553987450722871
CON21-76-R1,SP0112286175-R1,122620.411300549,0.533039539426636
CON21-76-R1,SP0112286175-R2,676.824424603737,0.542025122172985
CON21-76-R1,SP0112286271-R1,79269.8388797638,0.424991515873594
CON21-76-R1,SP0112286283-R1,10620.2342075723,0.561850827196778
CON21-76-R1,SP0112286283-R2,106573.864131242,0.536588466612371
CON21-76-R1,SP0112286288-R2,106203.198116775,0.524525870763142
CON21-76-R1,SP0112286309-R1,21380.5018567989,0.49511373732205
CON21-76-R1,SP0112286309-R2,2173.83833569617,0.503042696303091
CON21-76-R1,SP0112286325-R1,3693.87650154934,0.509763240727096
CON21-76-R1,SP0112286325-R2,132426.295969848,0.492912427770503
CON21-76-R1,SP0112286370-R1,2576.9500935128,0.523824536981106
CON21-76-R1,SP0112286370-R2,2966.9820804618,0.550270727128918
CON21-76-R1,SP0112286435-R1,121780.761625247,0.552559037866261
CON21-76-R1,SP0112286435-R2,29036.8870187213,0.527063159433646
CON21-76-R1,SP0112286439-R1,111196.596306612,0.467961825188748
CON21-76-R1,SP0112286439-R2,2672.2613259635,0.495826889011473
CON21-76-R1,SP0112286453-R1,1934.37571479109,0.488117008326224
CON21-76-R1,SP0112286453-R2,2110.32727170118,0.464909491356622
CON21-76-R1,SP0112286484-R1,1517.49900945152,0.48591211780707
CON21-76-R1,SP0112286484-R2,128127.661963897,0.52245648449213
CON21-76-R1,SP0112286487-R1,26539.6585447699,0.539408070261017
CON21-76-R1,SP0112286487-R2,123551.360677192,0.511779609614594
CON21-76-R1,1-GZ,68.3741112146527,0.520979326218367
CON21-76-R1,118-GZ,89889.0951830196,0.541962881005204
CON21-76-R1,220-GZ-2,60.9473046654436,0.493053254699191
CON21-76-R1,32-GZ,35.6495940297388,0.535099732050348
CON21-76-R1,H-118,9946.65334741826,0.607306921421499
CON21-76-R1,H-122,5800.81656955547,0.574850742668551
CON21-76-R1,H-143,8850.47206570615,0.468158241355043
CON21-76-R1,H-156,24.141552336514,0.422619089484215
CON21-76-R1,H-159,17301.2547474153,0.536444683259316
CON21-76-R1,H-163,84.5557672157884,0.46995322406292
CON21-76-R1,H-168,117156.471867331,0.470318823343849
CON21-76-R1,H-169,91240.6566558383,0.479584975158878
CON21-76-R1,H-171,27464.0809082817,0.459425622433206
CON21-76-R1,H-175,4599.73955367995,0.516456104581966
CON21-76-R1,H-2278,8505.26677279886,0.443776325874901
CON21-76-R1,H-2280,128.81591796875,0.5244140625
CON21-76-R1,H-2286,87575.1287533264,0.534565035924485
CON21-76-R1,H-2287,10800.0763434296,0.568890741889186
CON21-76-R1,H-23,2475.01525166213,0.521358018048634
CON21-76-R1,H-85,90375.6452802127,0.57178814268784
CON21-76-R1,H-93,128.29833984375,0.4658203125
CON22-138-R1,CON22-237-R1,49.1064324137221,0.999999997936196
CON22-138-R1,CON22-285-R1,49.1064324137221,0.999999997936196
CON22-138-R1,CON22-320-R1,49.1064324137221,0.999999997936196
CON22-138-R1,CON22-326-R1,49.1064324137221,0.999999997936196
CON22-138-R1,CON22-327-R1,49.1064324137221,0.999999997936196
CON22-138-R1,HRP0046-R1,885.434997519105,0.580246477900801
CON22-138-R1,HRP0132-R1,1752.8004402015,0.539285948652875
CON22-138-R1,HRP0144-R1,382.968832678652,0.592085292891397
CON22-138-R1,HRP0148-R1,890.079151769093,0.536948379520418
CON22-138-R1,HRP0166-R1,3321.08948175849,0.515760129631315
CON22-138-R1,HRP0174-R1,2854.86877649328,0.533312276550072
CON22-138-R1,HRP0187-R1,7662.87077187537,0.639590332896577
CON22-138-R1,SP0101254202-R1,3621.64189228162,0.557997225663982
CON22-138-R1,SP0101254202-R2,98694.7764837277,0.58022261440749
CON22-138-R1,SP0101254215-R1,110900.350305634,0.52613995307982
CON22-138-R1,SP0101254215-R2,129.375,0.5
CON22-138-R1,SP0101254260-R1,7118.20436682541,0.59162435795588
CON22-138-R1,SP0101254260-R2,7805.25193757556,0.519617155860098
CON22-138-R1,SP0101254266-R1,12539.1879925612,0.528676482009165
CON22-138-R1,SP0101254266-R2,6151.71155196118,0.559934188850761
CON22-138-R1,SP0101254283-R1,5582.35193718407,0.553793314137067
CON22-138-R1,SP0101254283-R2,529.874443996837,0.563084117673498
CON22-138-R1,SP0101254289-R1,9326.34642239325,0.536718546257702
CON22-138-R1,SP0101254289-R2,3097.17055885197,0.542166258750127
CON22-138-R1,SP0101254313-R1,2168.16496964702,0.538612736585513
CON22-138-R1,SP0101254313-R2,2211.61460737231,0.531463990758205
CON22-138-R1,SP0101254334-R2,11784.5950162054,0.512701651766565
CON22-138-R1,SP0101254341-R1,112572.318020141,0.530493558450736
CON22-138-R1,SP0101254341-R2,1483.03426256403,0.567901954473157
CON22-138-R1,SP0101254347-R1,64254.7446247492,0.48610680608508
CON22-138-R1,SP0101254347-R2,3359.08034546709,0.466885433669712
CON22-138-R1,SP0101254356-R2,94798.2706487565,0.586092143970785
CON22-138-R1,SP0112286091-R1,1453.19696181615,0.451928690566376
CON22-138-R1,SP0112286091-R2,504.038071697653,0.456514458757368
CON22-138-R1,SP0112286119-R1,8726.03801042561,0.478902977327573
CON22-138-R1,SP0112286119-R2,13093.5549078517,0.479936955534654
CON22-138-R1,SP0112286144-R1,88505.9081399023,0.588443125213661
CON22-138-R1,SP0112286144-R2,96577.6672562222,0.481570515875856
CON22-138-R1,SP0112286163-R1,9857.43403905184,0.457563478066139
CON22-138-R1,SP0112286163-R2,158.057013692446,0.418322431049091
CON22-138-R1,SP0112286166-R1,83223.58650407,0.521195918928618
CON22-138-R1,SP0112286166-R2,1629.97958229367,0.580270995120788
CON22-138-R1,SP0112286175-R1,3246.31672806472,0.524373725893219
CON22-138-R1,SP0112286175-R2,455.02427996976,0.542186917985978
CON22-138-R1,SP0112286271-R1,144360.931552937,0.449687290963771
CON22-138-R1,SP0112286283-R1,1445.08644337099,0.56204591264602
CON22-138-R1,SP0112286283-R2,3348.41170258073,0.53815713429816
CON22-138-R1,SP0112286288-R2,7193.0719630999,0.50688459519273
CON22-138-R1,SP0112286309-R1,45013.1935190905,0.501663304793284
CON22-138-R1,SP0112286309-R2,1460.03305494933,0.513027579280989
CON22-138-R1,SP0112286325-R1,78213.0303613737,0.508632223105749
CON22-138-R1,SP0112286325-R2,27410.4259228073,0.551947007113995
CON22-138-R1,SP0112286370-R1,115663.63038567,0.542193902248892
CON22-138-R1,SP0112286370-R2,128091.576327737,0.541130479360169
CON22-138-R1,SP0112286435-R1,8349.88678644107,0.525837429722179
CON22-138-R1,SP0112286435-R2,149157.51742393,0.554449975449529
CON22-138-R1,SP0112286439-R1,13027.6113837787,0.455562251322538
CON22-138-R1,SP0112286439-R2,145231.664501169,0.464980132358725
CON22-138-R1,SP0112286453-R1,1800.32807738027,0.489488246887896
CON22-138-R1,SP0112286453-R2,148728.704252348,0.480948773419774
CON22-138-R1,SP0112286484-R1,4553.39352582339,0.55457646515723
CON22-138-R1,SP0112286484-R2,947.100759953832,0.479946440192187
CON22-138-R1,SP0112286487-R1,1014.52179885311,0.490866536328988
CON22-138-R1,SP0112286487-R2,8627.02987357053,0.525566730564606
CON22-138-R1,1-GZ,3184.3551586204,0.557549760026267
CON22-138-R1,118-GZ,12570.4261153505,0.555402856405242
CON22-138-R1,220-GZ-2,7781.37443830431,0.54278762704942
