Yi,Yj,khat,rhat
CON22-285-R1,SP0112286163-R1,757.980303326834,0.479027809179115
CON22-285-R1,SP0112286163-R2,90927.0130235905,0.51445917298303
CON22-285-R1,SP0112286166-R1,7308.1826812697,0.57995167026051
CON22-285-R1,SP0112286175-R1,7335.70229126791,0.546506107772532
CON22-285-R1,SP0112286271-R1,10255.7201140257,0.416524081827955
CON22-285-R1,SP0112286283-R1,1187.37228132258,0.550406152747984
CON22-285-R1,SP0112286283-R2,1551.99002089349,0.504315741978988
CON22-285-R1,SP0112286288-R2,13492.675558687,0.575004738467878
CON22-285-R1,SP0112286309-R1,4902.82813780569,0.484354652790302
CON22-285-R1,SP0112286309-R2,404.62519127921,0.553315945224313
CON22-285-R1,SP0112286325-R1,407.160929760312,0.503155328104185
CON22-285-R1,SP0112286325-R2,1371.47402291425,0.490752538893654
CON22-285-R1,SP0112286370-R1,1774.29291036769,0.51191719551457
CON22-285-R1,SP0112286370-R2,919.0932404783,0.491432801254094
CON22-285-R1,SP0112286435-R1,1440.29790794702,0.549707475266914
CON22-285-R1,SP0112286435-R2,8842.62262299669,0.542376982039531
CON22-285-R1,SP0112286439-R1,4077.7499173964,0.503738086234807
CON22-285-R1,SP0112286439-R2,31828.5584511092,0.490508432314388
CON22-285-R1,SP0112286453-R1,28454.1716734712,0.49468275147669
CON22-285-R1,SP0112286453-R2,5281.22963381608,0.485536049839819
CON22-285-R1,SP0112286484-R1,786.70047415248,0.587469567537646
CON22-285-R1,SP0112286484-R2,6781.64497099015,0.53162585492609
CON22-285-R1,SP0112286487-R1,3844.80270954473,0.525344205013198
CON22-285-R1,SP0112286487-R2,4518.96013370624,0.541205475176341
CON22-320-R1,CON22-326-R1,49.1064324137221,0.999999997936196
CON22-320-R1,CON22-327-R1,49.1064324137221,0.999999997936196
CON22-320-R1,HRP0046-R1,17082.0866550313,0.584652614933988
CON22-320-R1,HRP0144-R1,2698.33426474243,0.611312754686802
CON22-320-R1,HRP0148-R1,75767.2582864514,0.533934837159477
CON22-320-R1,HRP0174-R1,2786.77378530205,0.536106186497173
CON22-320-R1,HRP0187-R1,1579.84173886739,0.641637952431395
CON22-320-R1,SP0101254202-R1,80560.3966331179,0.523528756919972
CON22-320-R1,SP0101254202-R2,54764.0599569802,0.582783227207894
CON22-320-R1,SP0101254215-R1,88522.6107653673,0.516053872114191
CON22-320-R1,SP0101254215-R2,13021.1869359939,0.528078934137924
CON22-320-R1,SP0101254260-R1,2265.01275382024,0.57614960730539
CON22-320-R1,SP0101254260-R2,3354.08455238076,0.535436274832588
CON22-320-R1,SP0101254266-R1,127.843246459961,0.511749267578125
CON22-320-R1,SP0101254266-R2,2095.30904326906,0.511095097461615
CON22-320-R1,SP0101254283-R1,9335.41682976962,0.551543689036037
CON22-320-R1,SP0101254283-R2,2524.01406973537,0.517373043958451
CON22-320-R1,SP0101254289-R1,74919.6220176511,0.550891733040133
CON22-320-R1,SP0101254289-R2,2222.49612506645,0.519904055426742
CON22-320-R1,SP0101254313-R1,48477.2708614757,0.478735741527735
CON22-320-R1,SP0101254313-R2,2596.2495889095,0.495955079844824
CON22-320-R1,SP0101254334-R2,2966.37665329041,0.53406274179515
CON22-320-R1,SP0101254341-R1,40063.4237805174,0.491117704818828
CON22-320-R1,SP0101254341-R2,854.894418447226,0.50799828222398
CON22-320-R1,SP0101254347-R1,2230.15845452273,0.488642924807088
CON22-320-R1,SP0101254347-R2,1361.246868662,0.457861667631763
CON22-320-R1,SP0101254356-R2,1973.45142753466,0.562889819175029
CON22-320-R1,SP0112286091-R1,63015.6089156418,0.506140454900461
CON22-320-R1,SP0112286091-R2,55933.0689880931,0.506769297784892
CON22-320-R1,SP0112286119-R1,53115.3323657434,0.476223916253645
CON22-320-R1,SP0112286119-R2,332.73519559234,0.470274477016847
CON22-320-R1,SP0112286144-R1,91782.3368210407,0.568046663758613
CON22-320-R1,SP0112286144-R2,52945.8354024289,0.490671189837341
CON22-320-R1,SP0112286163-R1,1473.79398224018,0.505624039285906
CON22-320-R1,SP0112286163-R2,55191.0076243476,0.480975676702191
CON22-320-R1,SP0112286166-R1,63354.8368377685,0.591305168458282
CON22-320-R1,SP0112286175-R1,793.089242884389,0.536773159936274
CON22-320-R1,SP0112286271-R1,74.0796361699999,0.428915235523266
CON22-320-R1,SP0112286283-R1,2253.78384406565,0.551517895337785
CON22-320-R1,SP0112286283-R2,17538.1422979954,0.532510850107668
CON22-320-R1,SP0112286288-R2,128.77685546875,0.6025390625
CON22-320-R1,SP0112286309-R1,45458.1566054665,0.51008357715186
CON22-320-R1,SP0112286309-R2,90.212622394578,0.511979338843844
CON22-320-R1,SP0112286325-R1,100228.797246187,0.558958277763855
CON22-320-R1,SP0112286325-R2,841.866138097789,0.516532011922692
CON22-320-R1,SP0112286370-R1,68332.7788914476,0.481320991527228
CON22-320-R1,SP0112286370-R2,54421.1766250832,0.47874293873578
CON22-320-R1,SP0112286435-R1,83.7325801310301,0.549029098699194
CON22-320-R1,SP0112286435-R2,2846.62328621838,0.568899009381553
CON22-320-R1,SP0112286439-R1,66361.7534802449,0.471721382904739
CON22-320-R1,SP0112286439-R2,57545.2919634982,0.502440291498213
CON22-320-R1,SP0112286453-R1,15625.8919922953,0.513633281812488
CON22-320-R1,SP0112286453-R2,63.8511630892754,0.507482171058655
CON22-320-R1,SP0112286484-R1,65231.7424572391,0.559415955430531
CON22-320-R1,SP0112286484-R2,5538.29727033667,0.570457832843813
CON22-320-R1,SP0112286487-R1,1587.7906345242,0.542041835554548
CON22-320-R1,SP0112286487-R2,1980.2451992635,0.506508943433673
CON22-326-R1,CON22-327-R1,49.1063000834526,0.999999775189899
CON22-326-R1,HRP0046-R1,7683.66082635603,0.583736078615374
CON22-326-R1,HRP0144-R1,3966.16519568579,0.58166057170341
CON22-326-R1,HRP0148-R1,8787.41968538082,0.511442785896807
CON22-326-R1,HRP0174-R1,38601.1017252697,0.528241496248247
CON22-326-R1,HRP0187-R1,69646.6880386069,0.608240318237725
CON22-326-R1,SP0101254202-R1,5552.3664213747,0.554517460149169
CON22-326-R1,SP0101254202-R2,55673.1826124206,0.568187468111144
CON22-326-R1,SP0101254215-R1,676.155247672586,0.482134332680103
CON22-326-R1,SP0101254215-R2,469.609100638478,0.496333626204672
CON22-326-R1,SP0101254260-R1,3221.57303509579,0.56523594503624
CON22-326-R1,SP0101254260-R2,538.283410565804,0.530320043254051
CON22-326-R1,SP0101254266-R1,94094.7598547344,0.513194495504886
CON22-326-R1,SP0101254266-R2,37700.3402677259,0.55013338915624
CON22-326-R1,SP0101254283-R1,7574.44482535881,0.553017071389818
CON22-326-R1,SP0101254283-R2,1498.2667994841,0.542600472475556
CON22-326-R1,SP0101254289-R1,19452.4578352264,0.538928507837055
CON22-326-R1,SP0101254289-R2,52749.2503817826,0.540367845357435
CON22-326-R1,SP0101254313-R1,1324.25934001764,0.474443798949894
CON22-326-R1,SP0101254313-R2,75861.3592350975,0.481092757561587
CON22-326-R1,SP0101254334-R2,70879.1850672135,0.523405135380854
CON22-326-R1,SP0101254341-R1,693.269964324853,0.506406051272734
CON22-326-R1,SP0101254341-R2,91990.360465252,0.515255018337083
CON22-326-R1,SP0101254347-R1,1560.92259509121,0.512723981874281
CON22-326-R1,SP0101254347-R2,773.614509385905,0.457434930709389
CON22-326-R1,SP0101254356-R2,3513.35801843715,0.569484848831838
CON22-326-R1,SP0112286091-R1,34863.1819084971,0.46205095401451
CON22-326-R1,SP0112286091-R2,34863.1819084971,0.46205095401451
CON22-326-R1,SP0112286119-R1,213.470159466586,0.474934271120048
CON22-326-R1,SP0112286119-R2,71961.6441592409,0.461079672721036
CON22-326-R1,SP0112286144-R1,55654.3591366533,0.566911811694402
CON22-326-R1,SP0112286144-R2,12167.2511715136,0.485902445020081
CON22-326-R1,SP0112286163-R1,98557.8036831043,0.471192221326941
CON22-326-R1,SP0112286163-R2,20068.6549146348,0.500006428070201
CON22-326-R1,SP0112286166-R1,6838.23694781469,0.557062782009533
CON22-326-R1,SP0112286175-R1,1588.38325462533,0.541896581915832
CON22-326-R1,SP0112286271-R1,1352.38114120304,0.451263291818515
CON22-326-R1,SP0112286283-R1,52436.6314660679,0.52683007225329
CON22-326-R1,SP0112286283-R2,3782.38856764292,0.521179764369965
CON22-326-R1,SP0112286288-R2,933.303821281854,0.611500504394245
CON22-326-R1,SP0112286309-R1,58314.3762036268,0.500279052005091
CON22-326-R1,SP0112286309-R2,677.839791865968,0.504652188643388
CON22-326-R1,SP0112286325-R1,1777.94689211501,0.523741849857291
CON22-326-R1,SP0112286325-R2,51302.0215207239,0.519121660395531
CON22-326-R1,SP0112286370-R1,838.513015686616,0.483041164766502
CON22-326-R1,SP0112286370-R2,1724.25576046705,0.4937888727778
CON22-326-R1,SP0112286435-R1,70631.8026606083,0.509607122175114
CON22-326-R1,SP0112286435-R2,62242.6776893544,0.563058870917394
CON22-326-R1,SP0112286439-R1,57507.9365810592,0.499601621946943
CON22-326-R1,SP0112286439-R2,64974.9438075222,0.491406305699817
CON22-326-R1,SP0112286453-R1,62013.9815523157,0.491174983321658
CON22-326-R1,SP0112286453-R2,57031.9848343044,0.474246268684454
CON22-326-R1,SP0112286484-R1,48673.1822166159,0.586630371618827
CON22-326-R1,SP0112286484-R2,893.680579193898,0.579535748108122
CON22-326-R1,SP0112286487-R1,249.084871490053,0.495965907317953
CON22-326-R1,SP0112286487-R2,963.362359703123,0.507495296650859
CON22-327-R1,HRP0046-R1,96.1566419845721,0.522470153341235
CON22-327-R1,HRP0144-R1,7228.74953726519,0.598114539110508
CON22-327-R1,HRP0148-R1,5872.69030819839,0.541167697333109
CON22-327-R1,HRP0174-R1,3218.37623817181,0.536641922937288
CON22-327-R1,HRP0187-R1,108905.112228663,0.605753754001122
CON22-327-R1,SP0101254202-R1,59824.7220999649,0.558326828737844
CON22-327-R1,SP0101254202-R2,28096.568851194,0.532296168650968
CON22-327-R1,SP0101254215-R1,4446.70457366275,0.540028100922769
CON22-327-R1,SP0101254215-R2,1495.56670761825,0.487138054481861
CON22-327-R1,SP0101254260-R1,2387.33170631916,0.594533531475046
CON22-327-R1,SP0101254260-R2,25380.0770192085,0.551900945786286
CON22-327-R1,SP0101254266-R1,94547.3277343802,0.518935059890793
CON22-327-R1,SP0101254266-R2,1686.92624589066,0.505694489894722
CON22-327-R1,SP0101254283-R1,417.999959796944,0.571449318347732
CON22-327-R1,SP0101254283-R2,3060.22417324859,0.55528045008409
CON22-327-R1,SP0101254289-R1,166.322284475609,0.522032252163626
CON22-327-R1,SP0101254289-R2,5009.33698951162,0.580352119413236
CON22-327-R1,SP0101254313-R1,23731.1995160226,0.540706191801463
CON22-327-R1,SP0101254313-R2,23944.7947991441,0.531863042581625
CON22-327-R1,SP0101254334-R2,3617.8309069954,0.517714762794583
CON22-327-R1,SP0101254341-R1,106047.664429506,0.501999357041387
CON22-327-R1,SP0101254341-R2,875.229618687374,0.506481079783604
CON22-327-R1,SP0101254347-R1,6735.96243764159,0.464632523622168
CON22-327-R1,SP0101254347-R2,20915.4558597316,0.472545792032049
CON22-327-R1,SP0101254356-R2,93224.7645625393,0.56918229998027
CON22-327-R1,SP0112286091-R1,2255.0704177671,0.465579213248148
CON22-327-R1,SP0112286091-R2,2171.44449937432,0.455861674330606
CON22-327-R1,SP0112286119-R1,5526.77527003568,0.456202157971452
CON22-327-R1,SP0112286119-R2,73810.2706696126,0.467584353973753
CON22-327-R1,SP0112286144-R1,48516.4923255351,0.593631007331277
CON22-327-R1,SP0112286144-R2,59680.1118455149,0.507868642086113
CON22-327-R1,SP0112286163-R1,2836.94456005809,0.474763538876372
CON22-327-R1,SP0112286163-R2,5735.26068090731,0.522021420188612
CON22-327-R1,SP0112286166-R1,7046.27042251112,0.57774675710946
CON22-327-R1,SP0112286175-R1,4111.93362116268,0.60133936492366
CON22-327-R1,SP0112286271-R1,2764.96514305267,0.479296818749503
CON22-327-R1,SP0112286283-R1,87312.5773279422,0.543279371202596
CON22-327-R1,SP0112286283-R2,95707.9353142184,0.562563688469309
CON22-327-R1,SP0112286288-R2,60809.7717529213,0.583859130103305
CON22-327-R1,SP0112286309-R1,2136.89245841583,0.504524895484508
CON22-327-R1,SP0112286309-R2,2656.40279634826,0.554661241808293
CON22-327-R1,SP0112286325-R1,68520.5187186669,0.588099563792801
CON22-327-R1,SP0112286325-R2,10076.8137563995,0.500768664248223
CON22-327-R1,SP0112286370-R1,15986.4485200926,0.546182312302142
CON22-327-R1,SP0112286370-R2,55332.4929971765,0.549630427716502
CON22-327-R1,SP0112286435-R1,87833.9480505344,0.596014823207183
CON22-327-R1,SP0112286435-R2,53124.2288925938,0.578708939466658
CON22-327-R1,SP0112286439-R1,5390.97893962367,0.491908959309377
CON22-327-R1,SP0112286439-R2,12528.5051169687,0.495853514113127
CON22-327-R1,SP0112286453-R1,61538.090207648,0.494683536612638
CON22-327-R1,SP0112286453-R2,42820.028809406,0.484636666459739
CON22-327-R1,SP0112286484-R1,1789.72495522821,0.53677650378222
CON22-327-R1,SP0112286484-R2,55437.2866136462,0.528550803760726
CON22-327-R1,SP0112286487-R1,18329.4701478456,0.527285462483402
CON22-327-R1,SP0112286487-R2,605.923607935596,0.537914363235032
HRP0046-R1,HRP0144-R1,49.9927636131179,0.582245350349694
HRP0046-R1,HRP0148-R1,4820.06970609829,0.697161350588679
HRP0046-R1,HRP0174-R1,5695.36591523039,0.589614952215769
HRP0046-R1,HRP0187-R1,9174.0841294511,0.675902761805471
HRP0046-R1,SP0101254202-R1,394.760609483739,0.567738196741303
HRP0046-R1,SP0101254202-R2,63198.5544925351,0.637561046729033
HRP0046-R1,SP0101254215-R1,1893.16875038315,0.521723534054747
HRP0046-R1,SP0101254215-R2,3397.35584862271,0.462019301921846
HRP0046-R1,SP0101254260-R1,88023.1270090032,0.561994406724151
HRP0046-R1,SP0101254260-R2,2233.01272077446,0.574184826773701
HRP0046-R1,SP0101254266-R1,2188.95036863886,0.530352522740812
HRP0046-R1,SP0101254266-R2,333.494582626879,0.629335811519571
HRP0046-R1,SP0101254283-R1,3965.33322687162,0.528191190102405
HRP0046-R1,SP0101254283-R2,556.611863303913,0.480215224145004
HRP0046-R1,SP0101254289-R1,1284.07293796635,0.534154042231194
HRP0046-R1,SP0101254289-R2,2529.20826202078,0.594959882741019
HRP0046-R1,SP0101254313-R1,2084.90415925945,0.506426890354352
HRP0046-R1,SP0101254313-R2,1654.90499787848,0.519309273508634
HRP0046-R1,SP0101254334-R2,18262.8032094566,0.480431707443591
HRP0046-R1,SP0101254341-R1,49892.2371678549,0.45527036307739
HRP0046-R1,SP0101254341-R2,116355.547366059,0.492967149863011
HRP0046-R1,SP0101254347-R1,418.81075848044,0.520190043232598
HRP0046-R1,SP0101254347-R2,22021.6509524263,0.535631258771172
HRP0046-R1,SP0101254356-R2,993.239815432219,0.572442599872001
HRP0046-R1,SP0112286091-R1,68.5127333481796,0.536660297773778
HRP0046-R1,SP0112286091-R2,68.4427222795784,0.536738477647305
HRP0046-R1,SP0112286119-R1,832.183539157206,0.453488528522813
HRP0046-R1,SP0112286119-R2,660.099897659446,0.462047837855152
HRP0046-R1,SP0112286144-R1,7910.96161334223,0.574896491812047
HRP0046-R1,SP0112286144-R2,22934.274757097,0.58253226075539
HRP0046-R1,SP0112286163-R1,59468.7603141141,0.578231638383471
HRP0046-R1,SP0112286163-R2,19238.504446188,0.569471689522156
HRP0046-R1,SP0112286166-R1,19160.3930109893,0.553807822820868
HRP0046-R1,SP0112286175-R1,15531.2763713747,0.519140254208839
HRP0046-R1,SP0112286271-R1,296.52915849787,0.510580467642285
HRP0046-R1,SP0112286283-R1,969.170284967159,0.516321710188549
HRP0046-R1,SP0112286283-R2,9907.51885500279,0.510583957353929
HRP0046-R1,SP0112286288-R2,29116.5263977283,0.487778552118393
HRP0046-R1,SP0112286309-R1,84625.2453381915,0.590753015922415
HRP0046-R1,SP0112286309-R2,3775.39281152167,0.607108999983813
HRP0046-R1,SP0112286325-R1,45293.2476716094,0.53889797739415
HRP0046-R1,SP0112286325-R2,83.922781633546,0.590204517273378
HRP0046-R1,SP0112286370-R1,7737.63312451219,0.468615610493719
HRP0046-R1,SP0112286370-R2,69136.5847152234,0.469224252630953
HRP0046-R1,SP0112286435-R1,72523.166573156,0.596320755470973
HRP0046-R1,SP0112286435-R2,6494.10704167521,0.550305063117531
HRP0046-R1,SP0112286439-R1,2256.66346102641,0.532774831470306
HRP0046-R1,SP0112286439-R2,1595.6238069906,0.563742982102442
HRP0046-R1,SP0112286453-R1,92486.2061676667,0.524876862029566
HRP0046-R1,SP0112286453-R2,34074.2422892505,0.539597569254144
HRP0046-R1,SP0112286484-R1,77.8181401505915,0.5557690217535
HRP0046-R1,SP0112286484-R2,12207.9616928922,0.532369879295518
HRP0046-R1,SP0112286487-R1,607.437556435333,0.494216416263221
HRP0046-R1,SP0112286487-R2,638.884972039159,0.510882507049246
HRP0144-R1,HRP0148-R1,6832.67265511502,0.656616534804925
HRP0144-R1,HRP0174-R1,1463.14583043806,0.596905682924272
HRP0144-R1,HRP0187-R1,1525.26772876259,0.617066307738719
HRP0144-R1,SP0101254202-R1,281.178923443067,0.492909598531696
HRP0144-R1,SP0101254202-R2,3043.0268927631,0.485074744870526
HRP0144-R1,SP0101254215-R1,4529.63923182419,0.469906662070637
HRP0144-R1,SP0101254215-R2,4803.88284805568,0.556675949653413
HRP0144-R1,SP0101254260-R1,66822.3417073133,0.487704784878588
HRP0144-R1,SP0101254260-R2,9425.03621913432,0.501719680760033
HRP0144-R1,SP0101254266-R1,91462.6921099828,0.494103477925947
HRP0144-R1,SP0101254266-R2,59563.2841082993,0.509072174192094
HRP0144-R1,SP0101254283-R1,1139.24706602758,0.557870152124906
HRP0144-R1,SP0101254283-R2,45448.522930695,0.580927851070217
HRP0144-R1,SP0101254289-R1,111.600484209308,0.457459055283995
HRP0144-R1,SP0101254289-R2,93600.0724204814,0.485324131891637
HRP0144-R1,SP0101254313-R1,3129.43439602178,0.549222365609708
HRP0144-R1,SP0101254313-R2,3129.43439602178,0.549222365609708
HRP0144-R1,SP0101254334-R2,11050.4121923027,0.524541291879245
HRP0144-R1,SP0101254341-R1,244.667908018184,0.596592857548785
HRP0144-R1,SP0101254341-R2,2184.73157941495,0.551477839885292
HRP0144-R1,SP0101254347-R1,266.038096681323,0.543382577542523
HRP0144-R1,SP0101254347-R2,94.5323807693785,0.490158985601738
HRP0144-R1,SP0101254356-R2,92.5149608799931,0.474493770197626
HRP0144-R1,SP0112286091-R1,17801.9945323141,0.609988322473187
HRP0144-R1,SP0112286091-R2,16487.1648218877,0.607470540968784
HRP0144-R1,SP0112286119-R1,19.4581553127682,0.491860199334042
HRP0144-R1,SP0112286119-R2,10791.5864760641,0.535863545689675
HRP0144-R1,SP0112286144-R1,5041.87724420323,0.54380717466424
HRP0144-R1,SP0112286144-R2,673.23813586276,0.484385965187705
HRP0144-R1,SP0112286163-R1,75759.9646234959,0.521167448813159
HRP0144-R1,SP0112286163-R2,96256.4567351429,0.486742270728135
HRP0144-R1,SP0112286166-R1,337.252860664385,0.565747500175348
HRP0144-R1,SP0112286175-R1,357.994865729793,0.514338713316846
HRP0144-R1,SP0112286271-R1,2178.42705815048,0.495028505708042
HRP0144-R1,SP0112286283-R1,2739.86634569175,0.554416025163386
HRP0144-R1,SP0112286283-R2,4838.46785747497,0.551435995182616
HRP0144-R1,SP0112286288-R2,13674.0228189283,0.524216717323754
HRP0144-R1,SP0112286309-R1,5342.36635605635,0.498280462298648
HRP0144-R1,SP0112286309-R2,7914.62272277538,0.52437934719895
HRP0144-R1,SP0112286325-R1,41691.1592491878,0.475755828328979
HRP0144-R1,SP0112286325-R2,2673.02242940635,0.510282666390333
HRP0144-R1,SP0112286370-R1,672.777865954313,0.480460598505369
HRP0144-R1,SP0112286370-R2,1204.19831323379,0.469707714856361
HRP0144-R1,SP0112286435-R1,1086.21787245862,0.47713866528315
HRP0144-R1,SP0112286435-R2,5458.37832713374,0.585314960361842
HRP0144-R1,SP0112286439-R1,21914.9293190905,0.491044026570302
HRP0144-R1,SP0112286439-R2,98301.0739180281,0.494529922765641
HRP0144-R1,SP0112286453-R1,21910.8105187446,0.516119970069567
HRP0144-R1,SP0112286453-R2,19846.8893986945,0.523471382733898
HRP0144-R1,SP0112286484-R1,108.24604005893,0.510830259598151
HRP0144-R1,SP0112286484-R2,4888.69164404478,0.478438634588769
HRP0144-R1,SP0112286487-R1,5763.47850352325,0.465527991635592
HRP0144-R1,SP0112286487-R2,73655.3978294419,0.497527250314503
HRP0148-R1,HRP0174-R1,56.8290304559366,0.596085180314276
HRP0148-R1,HRP0187-R1,1977.47114667668,0.634394987191348
HRP0148-R1,SP0101254202-R1,92489.2759562539,0.542638546511564
HRP0148-R1,SP0101254202-R2,67070.0829687569,0.548173636208644
HRP0148-R1,SP0101254215-R1,17107.3034439141,0.459241476806824
HRP0148-R1,SP0101254215-R2,27984.982092658,0.50988618420365
HRP0148-R1,SP0101254260-R1,116717.02553473,0.475630336743701
HRP0148-R1,SP0101254260-R2,2370.38886884752,0.491159597026353
HRP0148-R1,SP0101254266-R1,3489.03389747343,0.518421336065113
HRP0148-R1,SP0101254266-R2,2250.64663715732,0.561858745204095
HRP0148-R1,SP0101254283-R1,1345.772316516,0.499516718314093
HRP0148-R1,SP0101254283-R2,7719.10859097427,0.444966995874722
HRP0148-R1,SP0101254289-R1,60741.2354617676,0.45548616417442
HRP0148-R1,SP0101254289-R2,81751.0370728976,0.471605173493378
HRP0148-R1,SP0101254313-R1,21.9938810813548,0.46762605956576
HRP0148-R1,SP0101254313-R2,51.0606807470322,0.480078935623169
HRP0148-R1,SP0101254334-R2,84874.2630923061,0.503616043409612
HRP0148-R1,SP0101254341-R1,4321.08794898398,0.595608869479182
HRP0148-R1,SP0101254341-R2,7774.57158862606,0.593012734549233
HRP0148-R1,SP0101254347-R1,1139.88084300266,0.563515631250998
HRP0148-R1,SP0101254347-R2,26056.9967323936,0.589431087414803
HRP0148-R1,SP0101254356-R2,2203.67432222073,0.483264966259145
HRP0148-R1,SP0112286091-R1,45211.5704328234,0.548403816901393
HRP0148-R1,SP0112286091-R2,44823.6706455232,0.548035018632116
HRP0148-R1,SP0112286119-R1,3536.11555490719,0.605888710604877
HRP0148-R1,SP0112286119-R2,8655.39058020792,0.621632330390699
HRP0148-R1,SP0112286144-R1,92.9479523906775,0.499444788263645
HRP0148-R1,SP0112286144-R2,3900.05173737752,0.480342898909991
HRP0148-R1,SP0112286163-R1,62450.4585791409,0.528473971278454
HRP0148-R1,SP0112286163-R2,61750.4832942994,0.542003241932806
HRP0148-R1,SP0112286166-R1,2722.21862641361,0.552225330374114
HRP0148-R1,SP0112286175-R1,72577.3142217462,0.550669823998986
HRP0148-R1,SP0112286271-R1,4218.79866313377,0.459577640230463
HRP0148-R1,SP0112286283-R1,3194.80868773805,0.567507879426009
HRP0148-R1,SP0112286283-R2,68782.0688494385,0.543600157110438
HRP0148-R1,SP0112286288-R2,1591.20757027306,0.543344203099963
HRP0148-R1,SP0112286309-R1,7107.81609624557,0.503571449031467
HRP0148-R1,SP0112286309-R2,15303.0413449068,0.547896639289622
HRP0148-R1,SP0112286325-R1,85854.4600108995,0.494370630068046
HRP0148-R1,SP0112286325-R2,20179.0477161052,0.516172480087068
HRP0148-R1,SP0112286370-R1,871.47253786786,0.564715242774249
HRP0148-R1,SP0112286370-R2,874.27564841132,0.544849885507132
HRP0148-R1,SP0112286435-R1,129.00390625,0.6171875
HRP0148-R1,SP0112286435-R2,3428.09189890149,0.584860135482475
HRP0148-R1,SP0112286439-R1,2798.66318184174,0.515987961758878
HRP0148-R1,SP0112286439-R2,4051.50207955605,0.52351192287108
HRP0148-R1,SP0112286453-R1,76168.7104032823,0.581164400296131
HRP0148-R1,SP0112286453-R2,87195.4899164004,0.587196015013926
HRP0148-R1,SP0112286484-R1,48.7322175689042,0.528746090829372
HRP0148-R1,SP0112286484-R2,11485.2537464212,0.548657090019142
HRP0148-R1,SP0112286487-R1,87403.5604732174,0.512296578688008
HRP0148-R1,SP0112286487-R2,4877.21722390634,0.449899636013129
HRP0174-R1,HRP0187-R1,633.885019557368,0.631066338998638
HRP0174-R1,SP0101254202-R1,34039.9217601927,0.522741075734354
HRP0174-R1,SP0101254202-R2,545.421160722507,0.54494718471656
HRP0174-R1,SP0101254215-R1,28.6724869906902,0.450176775455475
HRP0174-R1,SP0101254215-R2,859.756285947014,0.441211684804661
HRP0174-R1,SP0101254260-R1,2183.6175793717,0.525727845959157
HRP0174-R1,SP0101254260-R2,14561.6187077081,0.527583077612901
HRP0174-R1,SP0101254266-R1,858.663681017581,0.538024969138917
HRP0174-R1,SP0101254266-R2,3170.52212832543,0.505433511580537
HRP0174-R1,SP0101254283-R1,19499.3933076023,0.469516566261542
HRP0174-R1,SP0101254283-R2,2499.68009775486,0.499919184847386
HRP0174-R1,SP0101254289-R1,5535.21271567438,0.62952131018709
HRP0174-R1,SP0101254289-R2,159.983515121447,0.540784556168783
HRP0174-R1,SP0101254313-R1,46632.152586335,0.414560516610779
HRP0174-R1,SP0101254313-R2,8430.87388974169,0.39003235170884
HRP0174-R1,SP0101254334-R2,542.898543785995,0.437070148857692
HRP0174-R1,SP0101254341-R1,3488.02045694112,0.498527383613595
HRP0174-R1,SP0101254341-R2,874.670118174147,0.528806399344603
HRP0174-R1,SP0101254347-R1,76809.1472342274,0.515802588115863
HRP0174-R1,SP0101254347-R2,12426.9534010188,0.49271501812648
HRP0174-R1,SP0101254356-R2,65701.9522360796,0.504717234532499
HRP0174-R1,SP0112286091-R1,21957.740530144,0.518552987067091
HRP0174-R1,SP0112286091-R2,21957.740530144,0.518552987067091
HRP0174-R1,SP0112286119-R1,1540.39790673446,0.517111701580411
HRP0174-R1,SP0112286119-R2,102088.159554231,0.472757510740955
HRP0174-R1,SP0112286144-R1,2356.86597503612,0.445099472975016
HRP0174-R1,SP0112286144-R2,63028.207884161,0.41502985362245
HRP0174-R1,SP0112286163-R1,24.3246367087892,0.365727520481187
HRP0174-R1,SP0112286163-R2,92173.975424034,0.465407173702507
HRP0174-R1,SP0112286166-R1,71620.7226848121,0.547051726504179
HRP0174-R1,SP0112286175-R1,1577.58288020746,0.469558407663606
HRP0174-R1,SP0112286271-R1,5001.7955285607,0.387928582652262
HRP0174-R1,SP0112286283-R1,79095.7593831853,0.483216084718738
HRP0174-R1,SP0112286283-R2,104631.376946455,0.481359391759054
HRP0174-R1,SP0112286288-R2,81423.4196251251,0.415614886131987
HRP0174-R1,SP0112286309-R1,85861.3046096381,0.472879747665502
HRP0174-R1,SP0112286309-R2,12306.7248177894,0.54453326342773
HRP0174-R1,SP0112286325-R1,68125.3824400348,0.524719017745408
HRP0174-R1,SP0112286325-R2,76576.3435946014,0.452357921446642
HRP0174-R1,SP0112286370-R1,289.42107953927,0.48244928816348
HRP0174-R1,SP0112286370-R2,279.51357180716,0.471387228767785
HRP0174-R1,SP0112286435-R1,63172.8273233199,0.524320890057499
HRP0174-R1,SP0112286435-R2,63815.499904573,0.504903909133905
HRP0174-R1,SP0112286439-R1,77820.9248254116,0.507965541700722
HRP0174-R1,SP0112286439-R2,91192.1543334457,0.500763938590028
HRP0174-R1,SP0112286453-R1,3812.70180869006,0.585148853190731
HRP0174-R1,SP0112286453-R2,3807.84597510364,0.585618386915485
HRP0174-R1,SP0112286484-R1,7036.18796258091,0.44059958619834
HRP0174-R1,SP0112286484-R2,58.8408088684082,0.445335388183594
HRP0174-R1,SP0112286487-R1,13461.005478498,0.429967783889929
HRP0174-R1,SP0112286487-R2,47744.556040726,0.404744528421572
HRP0187-R1,SP0101254202-R1,79278.7392323695,0.584432321635769
